#SPELL
Sname Skin~
SFname Skin~
SLev 110
Noun ~
Durat 0~
CastT 10
WearO ~
Minint 19
Minwis 14
Guilds 2560
#SPELL
Slot 0
Gsn 557
Sname Spirit Regeneration~
SFname Spirit Regeneration~
SLev 15
Noun Ðièià)	n~
Durat 0~
CastT 10
WearO ~
Guilds 16777888
#SPELL
Slot 1
Gsn 173
SType 2
SBits 33554432
Sname Remove Plague~
SFname Remove Plague~
SLev 35
Pr1 Cure Blindness~
Noun Spell~
A2C1 You cast your spell successfully!~
A2V1 Your body feels MUCH better as the plague is removed from your body.~
A2NV1 $n feels much better as the plague is removed from his body.~
Durat 0~
BitVe 4194304
Mana 30
ManaT 1
CastT 30
WearO The spell has worn off.~
Guilds 1048704
#SPELL
Slot 1
Gsn 221
SType 1
SBits 16
Sname Return Evil~
SFname Return Evil~
SLev 35
Noun $B$0Re$R$7t$B$7ur$R$7n E$B$0vi$R$4l!~
A2C1 $B$0You send a demon to help return this undead to $B$4HELL$B$0!~
A2NV1 $B$7$n $B$0sends a demon to help return this undead to $B$4HELL$B$0!~
Durat 0~
Dam z60+i+w~
Mana 25
ManaT 1
CastT 35
WearO The spell has worn off.~
Minint 20
Guilds 288
#SPELL
Slot 1
Gsn 101
SType 2
SBits 32768
Sname Healing of Earth~
SFname Healing of Earth~
SLev 40
Pr1 Heal Critical~
Pr2 Bless~
Noun Spell~
A2C1 You have casted your spell successfully!~
A2V1 You feel $6healed$R by the power of $2earth$R!!!~
A2NV1 $n's body begins to heal greatly from the powers of the earth!~
Durat 0~
Dam w*2+az125m175~
Mana 35
ManaT 1
CastT 50
WearO The spell has worn off.~
Minwis 25
Guilds 1048704
#SPELL
Slot 1
Gsn 102
SType 2
SBits 16811009
Sname Essence of Earth~
SFname Essence of Earth~
SLev 62
Pr1 Health Ascent~
Noun Essence of Earth~
A2C1 You bathe your allies with a spreading aura of health.~
A2V1 $n channels the forces of $2n$Batur$R$2e$R to heal your $3w$Bound$R$3s$R~
A2NV1 $N is bathed in a healing light.~
Durat 0~
Dam wcz175m200~
Mana 55
ManaT 1
CastT 70
WearO The spell has worn off.~
Guilds 1051264
#SPELL
Slot 1
Gsn 126
SType 2
Sname Clarity~
SFname Clarity~
SLev 50
Pr1 Health Surge~
Noun Spell~
A2C1 You call the power of your mind to successfully cast this spell!~
A2V1 $B$3A cool breeze settles through your mind.$R$7~
A2NV1 $n casts clarity on $N.~
Durat 60~
Locat1 4
Modif1  1~
Mana 45
ManaT 1
CastT 45
WearO The cool breeze has left your mind.~
Guilds 1051264
#SPELL
Slot 1
Gsn 270
SType 4
Sname Cloud of Enhancement~
SFname Cloud of Enhancement~
SLev 50
Noun Cloud of Enhancement~
A2C1 You cast your spell successfully!~
A2V1 Your mind becomes warm as the cloud affects your thoughts.~
Durat 15~
Locat0 4
Modif0  1~
Mana 60
ManaT 1
CastT 40
WearO Your mind becomes normal, as the enhancement wears off.~
Minint 15
Minwis 18
Guilds 1051136
#SPELL
Slot 0
Gsn 558
Sname Buddhas Palm~
SFname Buddhas Palm~
SLev 55
Noun palm~
Durat 0~
CastT 10
WearO ~
Guilds 16777888
#SPELL
Slot 1
Gsn 150
SType 128
SBits 16384
Sname Animate Skeleton~
SFname Animate Skeleton~
SLev 20
Noun Spell~
A2C1 You raise a $B$7s$R$7keleto$Bn$R from the $B$0dead$R$7!~
A2NV1 $n has just raised a skeleton from the dead!~
Durat 0~
Mana 40
ManaT 2
Pos 12
CastT 40
WearO The spell has worn off.~
CrObj 801
Minint 20
Minwis 15
Guilds 8388608
#SPELL
Slot 1
Gsn 78
SType 1
Sname Acid Arrow~
SFname Acid Arrow~
SLev 15
Pr1 Burning Hands~
Noun $2a$Bc$R$2i$Bd $Ra$2rr$Bo$R$2w$R~
A2C1 You shoot a small $2a$Bci$R$2d$R$7 arrow toward your victim causing pain!~
A2NV1 $n shoots a acid arrow from a magical bow inflicting damage!~
Durat 1~
BitVe 4096
Dam i+a~
Mana 17
ManaT 8
CastT 18
WearO The poison finally leaves your system.~
#SPELL
Slot 1
Gsn 174
SType 2
SBits 1025
BitT 18874368
Sname Plague Ward~
SFname Plague Ward~
SLev 55
Pr1 Cure Blindness~
Noun Spell~
A2C1 You cast your spell successfully!~
A2V1 $B$0Your body $R$2e$Bncase$R$2s$B$0 with a protective ward fending off from the $R$4d$Beadl$R$4y $B$0p$R$7l$Ba$R$7g$B$0ue$R$7.~
Durat 20~
Mana 35
ManaT 1
CastT 45
WearO You now feel vulnerable to the plague.~
Guilds 1051264
#SPELL
Slot 1
Gsn 198
SType 1
SBits 64
Sname Mind Blank~
SFname Mind Blank~
SLev 50
Noun Spell~
A2C1 You attempt to drive the magical energies from $N.~
A2V1 $n tries to drive the magical energies from you!~
A2NV1 $n tries to force the magical energies to leave $N!~
Durat 3~
Locat0 3
Modif0  -a~
BitVe 67108864
Mana 32
ManaT 4
Pos 8
CastT 45
WearO Magical energies flow into you once more.~
Minint 24
Minwis 22
Guilds 35584
#SPELL
Slot 1
Gsn 246
SType 1
Sname Inferno~
SFname Inferno~
SLev 71
Pr1 Firestorm~
Pr2 Blindness~
Noun $R$4[[[ $B$6INF$4e$6RNO$R $4]]]$R~
A2C1 As you finish your $B$4de$0v$4il$0i$4sh$R incantations, a$B$6 BLAZING$R wall of $4f$Bl$6a$R$Bm$6e$4s$R appears...$R~
A2V1 Your body is $B$4R a V a G e D$R as an $B$2ENORMOUS$R wall of fire approaches!~
Durat 1~
BitVe 1
Dam (i*20)+i+b+(l/3)+a~
Mana 110
ManaT 4
CastT 95
WearO The spell has worn off.~
Guilds 33536
#SPELL
Slot 1
Gsn 151
SType 1
SBits 131072
Sname Dispel Magic~
SFname Dispel Magic~
SLev 68
Noun Spell~
A2C1 You attempt to dispel the magic that surrounds $N.~
A2V1 $n attempts to dispel the magic that surrounds you.~
A2NV1 $n attempts to dispel the magic that surrounds $N.~
Durat 0~
Mana 10000
ManaT 1
CastT 120
WearO The spell has worn off.~
Minint 24
Minwis 28
Guilds 1051264
FailChan 5
PKChan 50
#SPELL
Slot 1
Gsn 175
SType 0
Sname Create Food~
SFname Create Food~
SLev 10
Noun Spell~
A2C1 You summon a loaf of bread!!!~
Durat 0~
Mana 8
ManaT 8
CastT 40
WearO The spell has worn off.~
CrObj 37
#SPELL
Slot 1
Gsn 223
SType 4
Sname Battle Cry~
SFname Battle Cry~
SLev 32
Noun Spell~
A2C1 You chant a quick battle prayer to gain favor.~
A2NV1 $N chants a quick battle prayer to gain favor.~
Durat 30~
Locat1 19
Modif1  2~
Locat2 18
Modif2  3~
Mana 25
ManaT 1
CastT 40
WearO Your faith in your battle ability needs to be renewed.~
Minwis 20
Guilds 16777888
#SPELL
Slot 1
Gsn 247
SType 1
SBitT 128
Sname Acid Bath~
SFname Acid Bath~
SLev 24
Pr1 Acid Arrow~
Noun $R$2A$Bc$R$Bi$2d $R$2B$R$Ba$2th$R~
A2C1 You create a huge vat of $B$2acid$R and pour it on your enemy!~
A2V1 $n's $B$2acid$R $B$0bur$4n$R$B$0s$R your skin!~
Durat 0~
Dam i+c~
Mana 20
ManaT 8
CastT 25
WearO The spell has worn off.~
Minint 20
Guilds 256
PKChan 10
#SPELL
Slot 0
Gsn 559
Sname Tornado Kick~
SFname Tornado Kick~
SLev 45
Pr1 Kick~
Noun kick~
Durat 0~
Dam 0~
CastT 2
WearO ~
Minint 20
Guilds 16777888
#SPELL
Slot 1
Gsn 199
SType 1
SBits 64
Sname Soften~
SFname Soften~
SLev 91
Pr1 Faerie Fire~
Pr2 Lethargy~
Noun Spell~
A2C1 You call upon nature to soften $N.~
A2V1 $n calls upon the forces of nature to soften your blows!~
A2NV1 $n calls upon the forces of nature to soften $N!~
Durat (w*a/70)z1m4~
Locat0 17
Modif0  -20~
Locat1 1
Modif1  -6~
Locat2 2
Modif2  -6~
Locat3 19
Modif3  -20~
Locat4 22
Modif4  -20~
BitVe 256
Mana 50
ManaT 8
Pos 8
CastT 40
WearO Your body regains its normal toughness.~
Minint 24
Minwis 28
Guilds 1048704
FailChan 1
PKChan 3
#SPELL
Slot 1
Gsn 127
SType 2
Sname Sphere of Intellect~
SFname Sphere of Intellect~
SLev 91
Pr1 Dark Mist~
Noun Spell~
Durat 0~
ManaT 1
CastT 0
WearO The spell has worn off.~
Guilds 8388608
#SPELL
Slot 1
Gsn 79
SType 1
Sname Spear of Darkness~
SFname Spear of Darkness~
SLev 45
Pr1 Soulsmash~
Pr2 Tornado of Souls~
Noun $3+$B+ $0S$R$7p$Be$R$7a$B$0R $3+$R$3+$R~
A2C1 You launch a $B$0spear$R$7 of $B$0darkness$R$7 toward your victim!~
Durat 0~
Dam i*3+a+az90m110~
Mana 47
ManaT 2
CastT 52
WearO The spell has worn off.~
Minint 24
Guilds 8423936
#SPELL
Slot 1
Gsn 271
SType 1
Sname Shower of Acid~
SFname Shower of Acid~
SLev 54
Pr1 Winds of Chaos~
Noun Shower of Acid~
A2C1 You send a shower of acid towards your victims!~
Durat 2~
Locat0 1
Modif0  -5~
Dam i+i+i+(i/2)+(l/7)*2+b~
Mana 67
ManaT 8
CastT 63
WearO The spell has worn off.~
Minint 20
Guilds 33536
#SPELL
Slot 0
Gsn 583
Sname Polearm Weapons~
SFname Polearm Weapons~
SLev 27
Pr1 Whipping Weapons~
Pr2 Concussion Weapons~
Noun ~
Durat 0~
CastT 10
WearO ~
Minint 20
Guilds 2097184
#SPELL
Slot 1
Gsn 103
SType 2
SBits 50364416
Sname Power of Earth~
SFname Power of Earth~
SLev 70
Pr1 Essence of Earth~
Noun Spell~
A2C1 You conjure all the power of the mystics to release a great $B$7GLOWING LIGHT$R$7!!~
A2V1 $n conjures the powers of the mystics to $B$7COMPLETELY$R$7 cure all your wounds!~
A2NV1 $n has conjured the power of the mystics to $B$7COMPLETELY$R$7 heal his allie!~
Durat 0~
BitVe 4211777
Dam wlcz330m370~
Mana 100
ManaT 1
CastT 100
WearO The spell has worn off.~
Minwis 27
Guilds 1048704
#SPELL
Slot 1
Gsn 200
SType 1
Sname Faerie Fire~
SFname Faerie Fire~
SLev 91
Noun Spell~
A2C1 You call upon mother nature to weaken $N.~
A2V1 $n has called down the powers of nature to weaken you!~
A2NV1 $n calls down the forces of nature to weaken $N!~
Durat 3~
Locat0 17
Modif0  -4~
Locat1 20
Modif1  -4~
Locat2 18
Modif2  -4~
Locat3 19
Modif3  -2~
BitVe 256
Mana 18
ManaT 2
Pos 8
CastT 15
WearO You begin to feel more like yourself again.~
Minint 20
Minwis 24
Guilds 1048704
#SPELL
Slot 0
Gsn 560
Sname Evade~
SFname Evade~
SLev 20
Pr1 Unarmed Combat~
Noun ~
Durat 0~
CastT 0
WearO ~
Minint 20
Minwis 20
Guilds 16777216
#SPELL
Slot 1
Gsn 272
SType 1
Sname Disintegration~
SFname Disintegration~
SLev 58
Pr1 Soulsmash~
Noun $4D.i.s.I.N.T.e.G.R.a.T.i.o.N~
A2C1 You send a powerful ball of fire disintegrating your victim!~
Durat 2~
BitVe 1
Dam (l/2)+i*5+c+b+bz240m265~
Mana 50
ManaT 4
CastT 65
WearO The spell has worn off.~
Minint 24
Guilds 8421888
#SPELL
Slot 1
Gsn 176
SType 0
SBits 67108864
Sname Create Spring~
SFname Create Spring~
SLev 30
Pr1 Create Food~
Noun Spell~
A2C1 You summon a magical spring!~
Durat 0~
Mana 70
ManaT 8
CastT 50
WearO The spell has worn off.~
CrObj 22
#SPELL
Slot 0
Gsn 584
Sname Critical Hit~
SFname Critical Hit~
SLev 55
Pr1 Accuracy~
Pr2 Circle~
Noun critical~
Durat 2~
Mana 20
Pos 9
CastT 30
WearO ~
Minint 20
Minwis 28
Guilds 1600
#SPELL
Slot 1
Gsn 128
SType 2
Sname Bloodlust~
SFname Bloodlust~
SLev 40
Pr1 Call to Arms~
Pr2 Flail~
Noun Spell~
A2C1 You invoke within yourself a great and potent bloodlust.~
A2V1 $B$4YOU GO BESERK!!!!!!!!!!!!!!!!!!!!!!!!!!!$R~
A2NV1 $N is filled with a beserker's rage!~
Durat 40~
Locat0 19
Modif0  7~
Modif1  none~
Mana 40
ManaT 4
CastT 50
WearO The bloodlust has worn off.~
Guilds 2080
SplLag 6
#SPELL
Slot 1
Gsn 248
SType 1
Sname Acid Breath~
SFname Acid Breath~
SLev 34
Pr1 Acid Bath~
Noun $R$2A$Bc$R$Bi$2d$R $B$0Bre$R$Ba$0th$R~
A2C1 You take a deep $B$0breath$R and exhale $Bpure$R $2a$Bc$R$Bi$4d$R...~
A2V1 $n's $4a$Bc$R$Bi$2d$R $B$0breath$R stinks up your face as it burns your skin!~
Durat 0~
Dam z60+a+a+(i/4)~
Mana 37
ManaT 8
CastT 40
WearO The spell has worn off.~
Minint 22
#SPELL
Slot 1
Gsn 80
SType 4
Sname Aura of Skulls~
SFname Aura of Skulls~
SLev 50
Pr1 Sanctuary~
Pr2 Major Protection~
Noun Spell~
A2C1 Your spell has been casted successfully!~
A2V1 Your $B$0aura$R$7 of $B$0skulls$R$7 surrounds your body with $B$0darkness$R$7~
A2NV1 $n's body shakes as a aura of darkness fills his body.~
Durat 10~
Modif1  none~
Locat2 13
Modif2  25~
Mana 40
ManaT 2
CastT 50
WearO Your aura of skulls fades from your body.~
Guilds 8390656
#SPELL
Slot 1
Gsn 224
SType 0
Sname Translucence~
SFname Translucence~
SLev 48
Noun Spell~
A2C1 You cause your body to become somewhat clear or lucid.~
A2NV1 $N becomes more difficult to target.~
Durat 30~
Locat0 20
Modif0  3~
Mana 40
ManaT 8
CastT 50
WearO The spell has worn off.~
Minwis 20
Guilds 16777888
#SPELL
Slot 1
Gsn 104
SType 2
SBits 50365441
Sname Shower of Earth~
SFname Shower of Earth~
SLev 91
Pr1 Health Ascent~
Pr2 Power of Earth~
Noun Spell~
A2C1 You $3b$Bath$R$3e$R$7 your $6p$Bart$R$6y$R$7 in $4w$Barmt$R$4h$R$7 and $2h$Bealt$R$2h$R$7.~
A2V1 You are $B$7COMPLETELY$R$7 healed by $n's shower of health!~
A2NV1 $N is healed by a shower from $n $B$7COMPLETELY$R$7 healing his wounds!~
Durat 0~
Dam w+a*15~
Mana 140
ManaT 1
CastT 120
WearO The spell has worn off.~
Guilds 1048704
#SPELL
Slot 1
Gsn 201
SType 1
SBits 64
Sname Dazzle~
SFname Dazzle~
SLev 91
Noun $B$6DaZzLe$R~
A2C1 $RYou $B$6DaZzLe$R $N with an array of $B$1c$4o$2l$6o$1r$4s!$R~
A2V1 $n dazzles you with a brilliant show of colors that is way too bright!~
A2NV1 $n causes a brilliant show of colors to appear before $N's eyes!~
Durat 2~
BitVe 1
Dam b~
Mana 20
ManaT 16
Pos 8
CastT 20
WearO The mystical colors are no longer swirling in your eyes.~
Minint 19
Minwis 19
#SPELL
Slot 1
Gsn 129
SType 2
Sname Call to Arms~
SFname Call to Arms~
SLev 30
Noun Spell~
A2C1 You call to $4a$Brm$R$4s$R$7 as your body becomes stronger!~
A2NV1 $N body shakes with fury as $n calls to arms.~
Durat 45~
Locat0 19
Modif0  2~
Modif1  none~
Mana 30
ManaT 1
CastT 40
WearO Your call to arms has worn off.~
Guilds 2592
#SPELL
Slot 0
Gsn 561
Sname Bash~
SFname Bash~
SLev 8
Noun bash~
Durat 0~
Dam 0~
CastT 2
WearO ~
Minint 15
#SPELL
Slot 0
Gsn 585
Sname Alertness~
SFname Alertness~
SLev 41
Pr2 Circle~
Noun Ðièià)	n~
Durat 0~
CastT 10
WearO ~
Minint 15
Minwis 15
Guilds 512
#SPELL
Slot 1
Gsn 249
SType 1
SBits 2049
SBitT 128
Sname Acid Storm~
SFname Acid Storm~
SLev 100
Noun $B$2A$Bc$R$Bi$2d$R $B$1S$3t$R$Bo$3r$1m$R~
A2C1 The $B$1skies$R become $B$0c$R$Bh$0a$R$Bo$0t$R$Bi$0c$R as your spell engulfs your enemies...$R~
A2V1 $n's $B$2A$Bc$R$Bi$2d$R $B$1S$3t$R$Bo$3r$1m$R $B$0b$6u$0r$6n$0s$R your $6flesh$R as it eats at your skin$R~
Durat 5~
Dam i*2+(l/2)+c+b+az131m160~
Mana 60
ManaT 8
CastT 65
WearO The spell has worn off.~
Minint 25
Guilds 35584
#SPELL
Slot 1
Gsn 177
SType 2
SBits 33793
Sname Willing Valor~
SFname Willing Valor~
SLev 45
Pr1 Heal Critical~
Noun Spell~
A2C1 You lay your hands upon $n, mending some of their wounds.~
A2V1 Your body $2h$Beal$R$2s$R$7 with $B$4w$R$4armt$B$4h$R$7 as willing $2v$Balo$R$2r$R$7 heals your wounds.~
Durat 0~
Dam wlz120m135~
Mana 50
ManaT 1
CastT 45
WearO The spell has worn off.~
Minwis 20
Guilds 2097824
#SPELL
Slot 1
Gsn 81
SType 1
Sname Void of Insanity~
SFname Void of Insanity~
SLev 55
Pr1 Tornado of Souls~
Pr2 Aura of Skulls~
Noun $B$0V$R$7 o $BI$0 d$R~
A2C1 You unleash a $B$0v$R$7o$Bi$0d$R on your victim!~
A2V1 You vision becomes dark as the $B$0void$R sinks in!~
Durat 0~
Dam (l/2)+i*3+a+az131m155~
Mana 55
ManaT 2
CastT 60
WearO The spell has worn off.~
Minint 24
Guilds 8388608
#SPELL
Slot 1
Gsn 273
SType 0
SBits 67108864
Sname Portal of Evil~
SFname Portal of Evil~
SLev 50
Noun Spell~
A2C1 You create a $B$1p$R$1o$7rt$R$1a$B$1l$R of $4ev$B$0i$R$4l$R.~
A2NV1 $N creates a $B$1p$R$1o$7rt$R$1a$B$1l$R of $4ev$B$0i$R$4l$R.~
Durat 0~
Mana 100
ManaT 4
CastT 40
WearO The spell has worn off.~
CrObj 141
Minint 23
Minwis 20
Guilds 33024
PKChan 80
#SPELL
Slot 1
Gsn 105
SType 2
SBits 16811009
Sname Mass Healing~
SFname Mass Healing~
SLev 54
Pr1 Healing of Earth~
Pr2 Mass Refresh~
Noun Spell~
A2C1 Your spell envelopes your allies of $B$2earth!!!$R~
A2V1 You feel your wounds begin to heal with a $2m$Bas$R$2s h$Bealin$R$2g$R~
Durat 0~
Dam wlcz170m190~
Mana 60
ManaT 1
CastT 65
WearO The spell has worn off.~
Guilds 1048704
#SPELL
Slot 1
Gsn 153
SType 4
Sname Holy Aura~
SFname Holy Aura~
SLev 91
Pr1 Barrier~
Noun Spell~
A2C1 You have casted the sanctuary spell successfully.~
A2V1 Your body becomes $2p$Brotecte$R$2d$R$7 with $3s$Banctuar$R$3y$R$7!!~
A2NV1 $n's body becomes protected with the power of sanctuary!~
Durat 60~
BitVe 128
Mana 80
ManaT 8
CastT 45
WearO The sanctuary has left your body.~
Guilds 160
#SPELL
Slot 1
Gsn 178
SType 4
Sname Cognitive~
SFname Cognitive~
SLev 91
Pr1 Clarity~
Noun Spell~
A2C1 Your spell was casted successfully!~
A2V1 Your mind, body, and spirit become stronger as Cognitive takes affect.~
A2NV1 $n's mind, body, and spirit become stronger as cognitive takes affect.~
Durat 30~
Locat0 13
Modif0  20~
Locat1 4
Modif1  1~
Mana 30
ManaT 1
CastT 0
WearO The spell has worn off.~
#SPELL
Slot 1
Gsn 130
SType 2
Sname War Blessing~
SFname War Blessing~
SLev 40
Pr1 Call to Arms~
Noun Spell~
A2C1 You have casted your spell successfully!~
A2V1 You begin muttering a long forgotten $4w$B$4a$R$4r $B$4b$R$4l$B$4e$R$4s$B$4s$R$4i$B$4n$R$4g$R$7 you begin to fill with $4RAGE$R$7!!!~
A2NV1 $n howls in $4RAGE $R$7as he chants a long forgotten $4W$B$4a$R$4r $B$4B$R$4l$B$4e$R$4s$B$4s$R$4i$B$4n$R$4g$R$4!$R$0~
Durat 30~
Locat0 19
Modif0  4~
Mana 40
ManaT 1
CastT 40
WearO Your war blessing spell has vanished.~
Guilds 2080
#SPELL
Slot 1
Gsn 82
SType 4
Sname Shadowed Presence~
SFname Shadowed Presence~
SLev 56
Noun Spell~
A2C1 You $B$7mask$R yourself to fade into $B$0DaRkNeSS$R!~
A2V1 You become $B$0invisible$R as you make yourself into $B$0DaRkNeSS~
Durat 25~
BitVe 2
Mana 65
ManaT 2
CastT 50
WearO Your mask of invisibility has worn off as light appears.~
Minint 20
Minwis 10
Guilds 8423936
#SPELL
Slot 1
Gsn 250
SType 1
SBitT 128
Sname Stream of Acid~
SFname Stream of Acid~
SLev 64
Pr1 Shower of Acid~
Noun $1S$B$3t$1r$3e$1a$3m$R of $2A$BC$R$Bi$2D$R~
A2C1 You $Bfocus$R on your enemy as you unleash a $B$1stream$R of corrosive $B$2acid$R at your foes...$R~
A2V1 Your $6skin$R melts away as $n's spell connects$R~
Durat 2~
Dam (i*10)+i+c+(l/5)+c~
Mana 80
ManaT 8
CastT 67
WearO The spell has worn off.~
Minint 26
Guilds 35584
#SPELL
Slot 1
Gsn 154
SType 0
SBits 32768
Sname Ring of Health~
SFname Ring of Health~
SLev 91
Pr2 Heal Critical~
Noun Spell~
A2C1 Your spell has been casted successfully!~
A2V1 You call from the $2p$Bowe$R$2r$R$7 of the circle of earth to $3h$Bea$R$3l$R$7.~
Durat 0~
Dam c*3m60z95~
Mana 40
ManaT 1
CastT 55
WearO The spell has worn off.~
Guilds 2097824
#SPELL
Slot 1
Gsn 274
SType 0
SBits 67108864
Sname Portal of Good~
SFname Portal of Good~
SLev 50
Noun Spell~
A2C1 You create a $B$1p$R$1o$7rt$R$1a$B$1l$R of $B$7go$1o$7d$R.~
A2NV1 $N creates a $B$1p$R$1o$7rt$R$1a$B$1l$R of $B$7go$1o$7d$R.~
Durat 0~
Mana 100
ManaT 4
CastT 40
WearO The spell has worn off.~
CrObj 142
Minint 23
Minwis 20
Guilds 33024
PKChan 80
#SPELL
Slot 0
Gsn 562
Sname Nerve Strike~
SFname Nerve Strike~
SLev 15
Noun nerve strike~
Durat 0~
CastT 10
WearO ~
Guilds 16777888
#SPELL
Slot 1
Gsn 106
SType 2
SBits 16778241
Sname Mass Refresh~
SFname Mass Refresh~
SLev 45
Pr1 Refresh~
Noun Spell~
A2C1 You have casted your spell successfully!~
A2V1 You feel $B$3r$R$3efreshe$Bd$R$7!~
Durat 0~
Dam b*2m20z90~
Mana 30
ManaT 8
CastT 20
WearO The spell has worn off.~
Minwis 25
Guilds 128
#SPELL
Slot 1
Gsn 202
SType 1
SBits 2369
Sname Kaleidoscopic Cone~
SFname Kaleidoscopic Cone~
SLev 91
Pr1 Color Spray~
Noun $1K$4a$2l$6e$1i$4d$2o$6s$1c$4o$2p$6i$1c $4C$2o$6n$1e$R~
A2C1 You spread a kaleidoscope of colors from your fingers toward your enemies!~
A2V1 $n arcs a kaleidoscope of colors from his fingers toward you!~
A2NV1 $n arcs a kaleidoscopic display of colors toward $N!~
Durat i*l/720~
BitVe 1
Dam c*g+cm10z20~
Mana 45
ManaT 16
Pos 8
CastT 45
WearO The swirling kaleidoscope of colors fades from your vision.~
Minint 24
Minwis 22
Guilds 256
FailChan 2
#SPELL
Slot 2
Gsn 371
Sname Enchant~
SFname Enchant~
SLev 70
Noun ~
Durat 0~
CastT 10
WearO ~
Minint 30
Minwis 20
Guilds 8421888
#SPELL
Slot 1
Gsn 83
SType 1
Sname Darkened Light~
SFname Darkened Light~
SLev 65
Pr1 Void of Insanity~
Noun $B$0b$R$7l$Ba$R$7c$B$0k $6L$7i$6G$7h$6T$R~
A2C1 You $5f$Bocu$R$5s$R a $B$0d$R$7a$Br$0k$R light to $4b$Bur$R$4n$R anything in your path!~
A2V1 You feel your soul screach in havoc as a dark light destroys you!~
Durat 0~
Dam i+i+i*20+c+bz180m220~
Mana 50
ManaT 2
CastT 75
WearO Your sanity returns to you.~
Minint 20
Minwis 5
Guilds 8388608
#SPELL
Slot 0
Gsn 563
Sname Disarm~
SFname Disarm~
SLev 14
Noun ~
Durat 0~
CastT 10
WearO ~
Minint 18
Guilds 2097152
#SPELL
Slot 1
Gsn 107
SType 2
SBits 1025
Sname Bless~
SFname Bless~
SLev 38
Pr1 Major Protection~
Noun Spell~
A2C1 You have casted your spell successfully!~
A2V1 $B$7You s$R$7h$Bi$R$7m$Bm$R$7e$Br with the holy $6BLESS$R!!!~
Durat 40~
Locat0 17
Modif0  3~
Locat1 18
Modif1  5~
Mana 40
ManaT 1
CastT 50
WearO The bless has faded from your body!~
Guilds 128
#SPELL
Slot 1
Gsn 155
SType 4
Sname Agility~
SFname Agility~
SLev 45
Pr1 Circle~
Noun Spell~
A2C1 Your spell has been casted successfully!~
A2V1 $7You feel your $B$0A$R$7cc$B$7ur$R$7ac$B$0y $B$2G$Rr$B$20$Rw $7as your spell takes effect!$R$7~
Durat 45~
Locat0 19
Modif0  4~
Locat1 2
Modif1  1~
Mana 60
ManaT 2
CastT 50
WearO Your agility fades.~
Guilds 1120
#SPELL
Slot 1
Gsn 179
SType 4
Sname Temperence~
SFname Temperence~
SLev 91
Pr1 Clarity~
Pr2 Cognitive~
Noun Spell~
A2C1 Your temperence spell was casted successfully.~
A2V1 Your emotional activity of temperence has increased!~
Durat 30~
Locat0 14
Modif0  -100~
Locat1 13
Modif1  100~
Mana 30
ManaT 1
CastT 0
WearO The spell has worn off.~
#SPELL
Slot 1
Gsn 251
SType 1
Sname Tidal Wave~
SFname Tidal Wave~
SLev 72
Pr1 Stream of Acid~
Pr2 Tsunami~
Noun $R$B$2<> $B$1T$3i$1D$3a$1L$R $BW$1a$R$BVE$R$B$2 <>$R~
A2C1 A $B$3tidal$R$B wave$R appears out of no where as your incanations are finished sounding...$R~
A2V1 You hear a $Brush$R of $1water$R as $n's incantation finishes...$R~
Durat 2~
Locat0 1
Modif0  -a~
Modif1  none~
Modif2  none~
Dam (i*14)+i+c+(l/4)+c~
Mana 95
ManaT 8
CastT 85
WearO The spell has worn off.~
Minint 26
Guilds 35584
#SPELL
Slot 1
Gsn 203
SType 0
SBits 67108864
Sname Portal of Hate~
SFname Portal of Hate~
SLev 40
Noun Spell~
A2C1 You have just opened a portal to the $4p$B$4lan$R$4e$R $B$0h$R$7a$B$7t$0e$R.~
A2NV1 You hear people screaming in $4p$B$4ai$R$4n$R as a portal to the $4p$Blan$R$4e $Rof $B$0h$R$7a$B$7t$0e$R is opened.~
Durat 0~
Mana 90
ManaT 2
CastT 150
WearO The spell has worn off.~
CrObj 401
Minint 20
Minwis 10
Guilds 34816
SplLag 10
#SPELL
Slot 1
Gsn 203
SType 2
SBits 1
Sname Penis blessing~
SFname Penis blessing~
SLev 91
Noun Spell~
A2C1 You bless your group with the shroud of penis!~
A2V1 $B$FYOUR BODY SHIMMERS AS THE BLESSING OF PENIS TAKES AHOLD OF YOUR BODY!!$R$7~
Durat 40~
Locat0 13
Modif0  50~
ManaT 1
CastT 0
WearO The spell has worn off.~
#SPELL
Slot 1
Gsn 275
SType 1
Sname Molten Lava~
SFname Molten Lava~
SLev 50
Noun $B$6.$0. $4^$R$6L $4aV $6a$B$4^ $0.$6.$R~
A2C1 You summon from the ground hot $B$6. $0. $4^ $R$6L $4a V $6a $B$4^ $0. $6.$R~
Durat 0~
Dam z200~
Mana 40
ManaT 4
CastT 25
WearO The spell has worn off.~
Guilds 35584
PKChan 100
#SPELL
Slot 1
Gsn 131
SType 4
BitT 8
Sname Haste~
SFname Haste~
SLev 43
Pr1 Kick~
Noun Spell~
A2C1 Your body speeds up with power as haste takes over!~
A2NV1 $n's body speeds as haste takes over the body!~
Durat 40~
Mana 40
ManaT 2
CastT 20
WearO Your haste spell has worn off.~
Guilds 2097184
#SPELL
Slot 0
Gsn 564
Sname Enhanced Damage~
SFname Enhanced Damage~
SLev 29
Pr1 Second Attack~
Pr2 Concussion Weapons~
Noun ~
Durat 0~
CastT 10
WearO ~
Minint 20
#SPELL
Slot 0
Gsn 564
Sname Enhanced Damage~
SFname Enhanced Damage~
SLev 29
Pr1 Second Attack~
